id_note,id_etudiant,id_matiere,id_classe,id_temps,note,mention,statut_validation,nb_absences,annee_scolaire,est_rattrapage
9934,792,11,8,2,14.67,Bien,Validé,0,2020-21,0
9935,792,12,8,3,14.55,Bien,Validé,0,2020-21,0
9936,792,12,8,4,13.51,Assez Bien,Validé,0,2020-21,0
9937,792,13,8,1,13.92,Assez Bien,Validé,0,2020-21,0
9938,792,13,8,2,18.0,Très Bien,Validé,0,2020-21,0
9939,792,14,8,3,13.58,Assez Bien,Validé,1,2020-21,0
9940,792,14,8,4,14.55,Bien,Validé,0,2020-21,0
9941,792,28,8,3,14.51,Bien,Validé,0,2020-21,0
9942,792,28,8,4,17.13,Très Bien,Validé,0,2020-21,0
9943,792,11,36,5,12.41,Assez Bien,Validé,1,2021-22,0
9944,792,11,36,6,16.99,Très Bien,Validé,1,2021-22,0
9945,792,12,36,7,12.43,Assez Bien,Validé,0,2021-22,0
9946,792,12,36,8,17.69,Très Bien,Validé,0,2021-22,0
9947,792,13,36,5,15.63,Bien,Validé,0,2021-22,0
9948,792,13,36,6,15.9,Bien,Validé,1,2021-22,0
9949,792,14,36,7,13.8,Assez Bien,Validé,0,2021-22,0
9950,792,14,36,8,14.32,Bien,Validé,1,2021-22,0
9951,792,28,36,7,14.8,Bien,Validé,1,2021-22,0
9952,792,28,36,8,14.38,Bien,Validé,0,2021-22,0
9953,792,11,65,9,13.58,Assez Bien,Validé,0,2022-23,0
9954,792,11,65,10,15.32,Bien,Validé,0,2022-23,0
9955,792,12,65,11,12.21,Assez Bien,Validé,1,2022-23,0
9956,792,12,65,12,14.76,Bien,Validé,0,2022-23,0
9957,792,13,65,9,13.08,Assez Bien,Validé,1,2022-23,0
9958,792,13,65,10,15.84,Bien,Validé,0,2022-23,0
9959,792,14,65,11,12.42,Assez Bien,Validé,0,2022-23,0
9960,792,14,65,12,17.94,Très Bien,Validé,1,2022-23,0
9961,792,28,65,11,13.91,Assez Bien,Validé,0,2022-23,0
9962,792,28,65,12,13.61,Assez Bien,Validé,0,2022-23,0
9963,793,15,99,13,13.16,Assez Bien,Validé,0,2023-24,0
9964,793,15,99,14,16.62,Très Bien,Validé,0,2023-24,0
9965,793,16,99,15,14.2,Bien,Validé,0,2023-24,0
9966,793,16,99,16,11.65,Passable,Validé,1,2023-24,0
9967,794,1,3,1,11.28,Passable,Validé,0,2020-21,0
9968,794,1,3,2,14.28,Bien,Validé,3,2020-21,0
9969,794,2,3,1,10.73,Passable,Validé,1,2020-21,0
9970,794,2,3,2,12.37,Assez Bien,Validé,0,2020-21,0
9971,794,3,3,3,11.09,Passable,Validé,2,2020-21,0
9972,794,3,3,4,13.02,Assez Bien,Validé,0,2020-21,0
9973,794,4,3,3,12.73,Assez Bien,Validé,1,2020-21,0
9974,794,4,3,4,12.02,Assez Bien,Validé,0,2020-21,0
9975,794,5,3,1,13.12,Assez Bien,Validé,0,2020-21,0
9976,794,5,3,2,12.41,Assez Bien,Validé,1,2020-21,0
9977,794,6,3,3,12.87,Assez Bien,Validé,2,2020-21,0
9978,794,6,3,4,11.68,Passable,Validé,0,2020-21,0
9979,794,27,3,1,11.9,Passable,Validé,1,2020-21,0
9980,794,27,3,2,13.25,Assez Bien,Validé,2,2020-21,0
9981,794,1,31,5,14.96,Bien,Validé,2,2021-22,0
9982,794,1,31,6,8.07,Insuffisant,Non Validé,0,2021-22,0
9983,794,2,31,5,11.91,Passable,Validé,1,2021-22,0
9984,794,2,31,6,13.43,Assez Bien,Validé,0,2021-22,0
9985,794,3,31,7,13.6,Assez Bien,Validé,0,2021-22,0
9986,794,3,31,8,13.27,Assez Bien,Validé,1,2021-22,0
9987,794,4,31,7,13.47,Assez Bien,Validé,1,2021-22,0
9988,794,4,31,8,14.68,Bien,Validé,0,2021-22,0
9989,794,5,31,5,12.37,Assez Bien,Validé,2,2021-22,0
9990,794,5,31,6,14.22,Bien,Validé,0,2021-22,0
9991,794,6,31,7,14.5,Bien,Validé,1,2021-22,0
9992,794,6,31,8,9.51,Insuffisant,Non Validé,0,2021-22,0
9993,794,27,31,5,9.15,Insuffisant,Non Validé,2,2021-22,0
9994,794,27,31,6,12.88,Assez Bien,Validé,1,2021-22,0
9995,794,1,59,9,14.37,Bien,Validé,0,2022-23,0
9996,794,1,59,10,11.92,Passable,Validé,0,2022-23,0
9997,794,2,59,9,15.33,Bien,Validé,1,2022-23,0
9998,794,2,59,10,15.29,Bien,Validé,0,2022-23,0
9999,794,3,59,11,14.72,Bien,Validé,2,2022-23,0
10000,794,3,59,12,16.39,Très Bien,Validé,0,2022-23,0
10001,794,4,59,11,9.89,Insuffisant,Non Validé,2,2022-23,0
10002,794,4,59,12,15.3,Bien,Validé,0,2022-23,0
10003,794,5,59,9,10.01,Passable,Validé,0,2022-23,0
10004,794,5,59,10,12.21,Assez Bien,Validé,2,2022-23,0
10005,794,6,59,11,9.42,Insuffisant,Non Validé,0,2022-23,0
10006,794,6,59,12,11.24,Passable,Validé,0,2022-23,0
10007,794,27,59,9,13.42,Assez Bien,Validé,2,2022-23,0
10008,794,27,59,10,13.84,Assez Bien,Validé,0,2022-23,0
10009,795,17,102,13,12.6,Assez Bien,Validé,1,2023-24,0
10010,795,17,102,14,17.33,Très Bien,Validé,1,2023-24,0
10011,795,18,102,13,14.52,Bien,Validé,0,2023-24,0
10012,795,18,102,14,12.36,Assez Bien,Validé,1,2023-24,0
10013,796,19,103,13,7.62,Insuffisant,Non Validé,2,2023-24,0
10014,796,19,103,14,8.5,Insuffisant,Non Validé,0,2023-24,0
10015,796,20,103,15,12.99,Assez Bien,Validé,2,2023-24,0
10016,796,20,103,16,9.25,Insuffisant,Non Validé,1,2023-24,0
10017,797,21,80,9,10.53,Passable,Validé,2,2022-23,0
10018,797,21,80,10,12.84,Assez Bien,Validé,3,2022-23,0
10019,797,22,80,11,12.1,Assez Bien,Validé,1,2022-23,0
10020,797,22,80,12,12.39,Assez Bien,Validé,1,2022-23,0
10021,797,21,110,13,13.77,Assez Bien,Validé,0,2023-24,0
10022,797,21,110,14,10.65,Passable,Validé,1,2023-24,0
10023,797,22,110,15,14.21,Bien,Validé,1,2023-24,0
10024,797,22,110,16,14.76,Bien,Validé,4,2023-24,0
10025,798,19,47,5,12.55,Assez Bien,Validé,1,2021-22,0
10026,798,19,47,6,13.63,Assez Bien,Validé,2,2021-22,0
10027,798,20,47,7,8.82,Insuffisant,Non Validé,2,2021-22,0
10028,798,20,47,8,12.91,Assez Bien,Validé,0,2021-22,0
10029,798,19,76,9,13.2,Assez Bien,Validé,2,2022-23,0
10030,798,19,76,10,13.97,Assez Bien,Validé,1,2022-23,0
10031,798,20,76,11,11.47,Passable,Validé,0,2022-23,0
10032,798,20,76,12,8.28,Insuffisant,Non Validé,0,2022-23,0
10033,798,19,103,13,12.05,Assez Bien,Validé,1,2023-24,0
10034,798,19,103,14,10.76,Passable,Validé,0,2023-24,0
10035,798,20,103,15,13.06,Assez Bien,Validé,3,2023-24,0
10036,798,20,103,16,11.62,Passable,Validé,0,2023-24,0
10037,799,25,27,1,13.71,Assez Bien,Validé,1,2020-21,0
10038,799,25,27,2,12.29,Assez Bien,Validé,1,2020-21,0
10039,799,25,56,5,13.29,Assez Bien,Validé,0,2021-22,0
10040,799,25,56,6,17.82,Très Bien,Validé,1,2021-22,0
10041,799,25,85,9,14.99,Bien,Validé,1,2022-23,0
10042,799,25,85,10,14.19,Bien,Validé,2,2022-23,0
10043,800,7,92,13,12.19,Assez Bien,Validé,1,2023-24,0
10044,800,7,92,14,14.16,Bien,Validé,1,2023-24,0
10045,800,8,92,13,14.86,Bien,Validé,1,2023-24,0
10046,800,8,92,14,13.73,Assez Bien,Validé,0,2023-24,0
10047,800,9,92,15,13.35,Assez Bien,Validé,2,2023-24,0
10048,800,9,92,16,10.46,Passable,Validé,0,2023-24,0
10049,800,10,92,15,11.62,Passable,Validé,0,2023-24,0
10050,800,10,92,16,14.59,Bien,Validé,0,2023-24,0
10051,801,26,115,13,16.34,Très Bien,Validé,0,2023-24,0
10052,801,26,115,14,15.11,Bien,Validé,0,2023-24,0
10053,802,11,38,5,14.53,Bien,Validé,0,2021-22,0
10054,802,11,38,6,12.03,Assez Bien,Validé,2,2021-22,0
10055,802,12,38,7,10.56,Passable,Validé,0,2021-22,0
10056,802,12,38,8,9.94,Insuffisant,Non Validé,0,2021-22,0
10057,802,13,38,5,9.34,Insuffisant,Non Validé,3,2021-22,0
10058,802,13,38,6,12.45,Assez Bien,Validé,1,2021-22,0
10059,802,14,38,7,8.92,Insuffisant,Non Validé,2,2021-22,0
10060,802,14,38,8,9.24,Insuffisant,Non Validé,1,2021-22,0
10061,802,28,38,7,9.26,Insuffisant,Non Validé,1,2021-22,0
10062,802,28,38,8,8.82,Insuffisant,Non Validé,0,2021-22,0
10063,802,11,65,9,13.73,Assez Bien,Validé,1,2022-23,0
10064,802,11,65,10,9.07,Insuffisant,Non Validé,2,2022-23,0
10065,802,12,65,11,9.67,Insuffisant,Non Validé,0,2022-23,0
10066,802,12,65,12,11.3,Passable,Validé,0,2022-23,0
10067,802,13,65,9,11.8,Passable,Validé,1,2022-23,0
10068,802,13,65,10,10.89,Passable,Validé,2,2022-23,0
10069,802,14,65,11,10.42,Passable,Validé,2,2022-23,0
10070,802,14,65,12,10.62,Passable,Validé,3,2022-23,0
10071,802,28,65,11,12.88,Assez Bien,Validé,2,2022-23,0
10072,802,28,65,12,12.36,Assez Bien,Validé,3,2022-23,0
10073,802,11,96,13,11.54,Passable,Validé,0,2023-24,0
10074,802,11,96,14,12.85,Assez Bien,Validé,5,2023-24,0
10075,802,12,96,15,9.66,Insuffisant,Non Validé,1,2023-24,0
10076,802,12,96,16,9.21,Insuffisant,Non Validé,3,2023-24,0
10077,802,13,96,13,10.92,Passable,Validé,2,2023-24,0
10078,802,13,96,14,12.48,Assez Bien,Validé,2,2023-24,0
10079,802,14,96,15,12.63,Assez Bien,Validé,1,2023-24,0
10080,802,14,96,16,10.5,Passable,Validé,1,2023-24,0
10081,802,28,96,15,12.85,Assez Bien,Validé,2,2023-24,0
10082,802,28,96,16,13.28,Assez Bien,Validé,0,2023-24,0
10083,803,7,63,9,15.74,Bien,Validé,1,2022-23,0
10084,803,7,63,10,16.51,Très Bien,Validé,0,2022-23,0
10085,803,8,63,9,15.86,Bien,Validé,1,2022-23,0
10086,803,8,63,10,13.17,Assez Bien,Validé,0,2022-23,0
10087,803,9,63,11,11.2,Passable,Validé,0,2022-23,0
10088,803,9,63,12,16.58,Très Bien,Validé,1,2022-23,0
10089,803,10,63,11,9.04,Insuffisant,Non Validé,1,2022-23,0
10090,803,10,63,12,13.11,Assez Bien,Validé,0,2022-23,0
10091,803,7,92,13,15.3,Bien,Validé,0,2023-24,0
10092,803,7,92,14,10.44,Passable,Validé,0,2023-24,0
10093,803,8,92,13,14.63,Bien,Validé,1,2023-24,0
10094,803,8,92,14,13.51,Assez Bien,Validé,1,2023-24,0
10095,803,9,92,15,10.33,Passable,Validé,0,2023-24,0
10096,803,9,92,16,14.55,Bien,Validé,1,2023-24,0
10097,803,10,92,15,15.71,Bien,Validé,0,2023-24,0
10098,803,10,92,16,10.21,Passable,Validé,0,2023-24,0
10099,804,16,99,15,16.61,Très Bien,Validé,0,2023-24,0
10100,804,16,99,16,15.7,Bien,Validé,0,2023-24,0
10101,804,15,99,13,16.52,Très Bien,Validé,0,2023-24,0
10102,804,15,99,14,15.72,Bien,Validé,1,2023-24,0
10103,805,7,34,5,15.48,Bien,Validé,0,2021-22,0
10104,805,7,34,6,15.29,Bien,Validé,0,2021-22,0
10105,805,8,34,5,18.64,Très Bien,Validé,0,2021-22,0
10106,805,8,34,6,13.27,Assez Bien,Validé,0,2021-22,0
10107,805,9,34,7,14.55,Bien,Validé,0,2021-22,0
10108,805,9,34,8,17.02,Très Bien,Validé,1,2021-22,0
10109,805,10,34,7,15.8,Bien,Validé,1,2021-22,0
10110,805,10,34,8,15.97,Bien,Validé,0,2021-22,0
10111,805,7,62,9,19.99,Très Bien,Validé,0,2022-23,0
10112,805,7,62,10,16.11,Très Bien,Validé,0,2022-23,0
10113,805,8,62,9,17.82,Très Bien,Validé,2,2022-23,0
10114,805,8,62,10,16.16,Très Bien,Validé,1,2022-23,0
10115,805,9,62,11,19.83,Très Bien,Validé,2,2022-23,0
10116,805,9,62,12,14.05,Bien,Validé,0,2022-23,0
10117,805,10,62,11,16.47,Très Bien,Validé,3,2022-23,0
10118,805,10,62,12,17.64,Très Bien,Validé,0,2022-23,0
10119,805,7,92,13,20.0,Très Bien,Validé,0,2023-24,0
10120,805,7,92,14,17.71,Très Bien,Validé,1,2023-24,0
10121,805,8,92,13,16.17,Très Bien,Validé,0,2023-24,0
10122,805,8,92,14,16.19,Très Bien,Validé,1,2023-24,0
10123,805,9,92,15,12.92,Assez Bien,Validé,0,2023-24,0
10124,805,9,92,16,17.63,Très Bien,Validé,0,2023-24,0
10125,805,10,92,15,18.14,Très Bien,Validé,1,2023-24,0
10126,805,10,92,16,13.8,Assez Bien,Validé,0,2023-24,0
10127,806,19,16,1,14.26,Bien,Validé,0,2020-21,0
10128,806,19,16,2,15.72,Bien,Validé,0,2020-21,0
10129,806,20,16,3,13.07,Assez Bien,Validé,1,2020-21,0
10130,806,20,16,4,13.48,Assez Bien,Validé,3,2020-21,0
10131,806,19,45,5,14.52,Bien,Validé,1,2021-22,0
10132,806,19,45,6,12.77,Assez Bien,Validé,2,2021-22,0
10133,806,20,45,7,11.8,Passable,Validé,1,2021-22,0
10134,806,20,45,8,13.21,Assez Bien,Validé,1,2021-22,0
10135,806,19,74,9,12.97,Assez Bien,Validé,1,2022-23,0
10136,806,19,74,10,16.52,Très Bien,Validé,1,2022-23,0
10137,806,20,74,11,14.76,Bien,Validé,0,2022-23,0
10138,806,20,74,12,14.5,Bien,Validé,0,2022-23,0
10139,807,26,28,1,13.9,Assez Bien,Validé,2,2020-21,0
10140,807,26,28,2,15.33,Bien,Validé,2,2020-21,0
10141,807,26,58,5,12.71,Assez Bien,Validé,1,2021-22,0
10142,807,26,58,6,14.38,Bien,Validé,2,2021-22,0
10143,807,26,87,9,14.93,Bien,Validé,1,2022-23,0
10144,807,26,87,10,10.51,Passable,Validé,1,2022-23,0
10145,808,15,41,5,15.4,Bien,Validé,0,2021-22,0
10146,808,15,41,6,13.57,Assez Bien,Validé,0,2021-22,0
10147,808,16,41,7,14.46,Bien,Validé,0,2021-22,0
10148,808,16,41,8,13.15,Assez Bien,Validé,1,2021-22,0
10149,808,15,68,9,15.56,Bien,Validé,1,2022-23,0
10150,808,15,68,10,15.84,Bien,Validé,1,2022-23,0
10151,808,16,68,11,13.21,Assez Bien,Validé,0,2022-23,0
10152,808,16,68,12,12.74,Assez Bien,Validé,1,2022-23,0
10153,808,15,98,13,16.4,Très Bien,Validé,0,2023-24,0
10154,808,15,98,14,15.16,Bien,Validé,2,2023-24,0
10155,808,16,98,15,14.07,Bien,Validé,0,2023-24,0
10156,808,16,98,16,14.77,Bien,Validé,0,2023-24,0
10157,809,11,67,9,12.05,Assez Bien,Validé,0,2022-23,0
10158,809,11,67,10,11.04,Passable,Validé,1,2022-23,0
10159,809,12,67,11,10.15,Passable,Validé,0,2022-23,0
10160,809,12,67,12,11.77,Passable,Validé,0,2022-23,0
10161,809,13,67,9,7.98,Insuffisant,Non Validé,4,2022-23,0
10162,809,13,67,10,14.27,Bien,Validé,1,2022-23,0
10163,809,14,67,11,17.89,Très Bien,Validé,0,2022-23,0
10164,809,14,67,12,11.81,Passable,Validé,1,2022-23,0
10165,809,28,67,11,12.91,Assez Bien,Validé,0,2022-23,0
10166,809,28,67,12,9.73,Insuffisant,Non Validé,0,2022-23,0
10167,809,11,95,13,8.68,Insuffisant,Non Validé,1,2023-24,0
10168,809,11,95,14,9.37,Insuffisant,Non Validé,0,2023-24,0
10169,809,12,95,15,10.56,Passable,Validé,1,2023-24,0
10170,809,12,95,16,8.7,Insuffisant,Non Validé,1,2023-24,0
10171,809,13,95,13,7.42,Insuffisant,Non Validé,1,2023-24,0
10172,809,13,95,14,14.06,Bien,Validé,0,2023-24,0
10173,809,14,95,15,12.83,Assez Bien,Validé,2,2023-24,0
10174,809,14,95,16,10.88,Passable,Validé,1,2023-24,0
10175,809,28,95,15,12.66,Assez Bien,Validé,1,2023-24,0
10176,809,28,95,16,11.86,Passable,Validé,1,2023-24,0
10177,810,26,86,9,15.65,Bien,Validé,3,2022-23,0
10178,810,26,86,10,15.95,Bien,Validé,0,2022-23,0
10179,810,26,116,13,16.04,Très Bien,Validé,0,2023-24,0
10180,810,26,116,14,15.34,Bien,Validé,0,2023-24,0
10181,811,15,97,13,14.25,Bien,Validé,1,2023-24,0
10182,811,15,97,14,12.84,Assez Bien,Validé,0,2023-24,0
10183,811,16,97,15,14.47,Bien,Validé,1,2023-24,0
10184,811,16,97,16,9.79,Insuffisant,Non Validé,3,2023-24,0
10185,812,1,31,5,13.91,Assez Bien,Validé,2,2021-22,0
10186,812,1,31,6,15.54,Bien,Validé,1,2021-22,0
10187,812,2,31,5,15.37,Bien,Validé,0,2021-22,0
10188,812,2,31,6,16.01,Très Bien,Validé,0,2021-22,0
10189,812,3,31,7,12.66,Assez Bien,Validé,2,2021-22,0
10190,812,3,31,8,13.25,Assez Bien,Validé,1,2021-22,0
10191,812,4,31,7,13.83,Assez Bien,Validé,2,2021-22,0
10192,812,4,31,8,11.7,Passable,Validé,1,2021-22,0
10193,812,5,31,5,15.8,Bien,Validé,1,2021-22,0
10194,812,5,31,6,15.78,Bien,Validé,1,2021-22,0
10195,812,6,31,7,15.25,Bien,Validé,0,2021-22,0
10196,812,6,31,8,13.67,Assez Bien,Validé,0,2021-22,0
10197,812,27,31,5,14.51,Bien,Validé,0,2021-22,0
10198,812,27,31,6,11.14,Passable,Validé,0,2021-22,0
10199,812,1,61,9,12.42,Assez Bien,Validé,1,2022-23,0
10200,812,1,61,10,16.91,Très Bien,Validé,1,2022-23,0
10201,812,2,61,9,16.65,Très Bien,Validé,0,2022-23,0
10202,812,2,61,10,16.91,Très Bien,Validé,0,2022-23,0
10203,812,3,61,11,14.07,Bien,Validé,2,2022-23,0
10204,812,3,61,12,14.72,Bien,Validé,0,2022-23,0
10205,812,4,61,11,14.72,Bien,Validé,0,2022-23,0
10206,812,4,61,12,17.08,Très Bien,Validé,2,2022-23,0
10207,812,5,61,9,12.4,Assez Bien,Validé,2,2022-23,0
10208,812,5,61,10,12.31,Assez Bien,Validé,1,2022-23,0
10209,812,6,61,11,13.11,Assez Bien,Validé,0,2022-23,0
10210,812,6,61,12,12.98,Assez Bien,Validé,2,2022-23,0
10211,812,27,61,9,14.65,Bien,Validé,0,2022-23,0
10212,812,27,61,10,14.82,Bien,Validé,1,2022-23,0
10213,812,1,88,13,12.79,Assez Bien,Validé,0,2023-24,0
10214,812,1,88,14,15.12,Bien,Validé,2,2023-24,0
10215,812,2,88,13,11.27,Passable,Validé,0,2023-24,0
10216,812,2,88,14,12.15,Assez Bien,Validé,0,2023-24,0
10217,812,3,88,15,16.02,Très Bien,Validé,0,2023-24,0
10218,812,3,88,16,10.51,Passable,Validé,5,2023-24,0
10219,812,4,88,15,14.37,Bien,Validé,1,2023-24,0
10220,812,4,88,16,10.56,Passable,Validé,1,2023-24,0
10221,812,5,88,13,11.04,Passable,Validé,2,2023-24,0
10222,812,5,88,14,14.43,Bien,Validé,1,2023-24,0
10223,812,6,88,15,14.19,Bien,Validé,2,2023-24,0
10224,812,6,88,16,14.93,Bien,Validé,2,2023-24,0
10225,812,27,88,13,14.7,Bien,Validé,0,2023-24,0
10226,812,27,88,14,17.92,Très Bien,Validé,1,2023-24,0
10227,813,21,19,1,15.43,Bien,Validé,3,2020-21,0
10228,813,21,19,2,13.03,Assez Bien,Validé,1,2020-21,0
10229,813,22,19,3,12.3,Assez Bien,Validé,1,2020-21,0
10230,813,22,19,4,12.37,Assez Bien,Validé,0,2020-21,0
10231,813,21,48,5,14.58,Bien,Validé,3,2021-22,0
10232,813,21,48,6,14.08,Bien,Validé,0,2021-22,0
10233,813,22,48,7,11.39,Passable,Validé,0,2021-22,0
10234,813,22,48,8,13.37,Assez Bien,Validé,0,2021-22,0
10235,813,21,78,9,11.01,Passable,Validé,1,2022-23,0
10236,813,21,78,10,8.59,Insuffisant,Non Validé,2,2022-23,0
10237,813,22,78,11,12.03,Assez Bien,Validé,1,2022-23,0
10238,813,22,78,12,11.15,Passable,Validé,1,2022-23,0
10239,814,26,57,5,10.92,Passable,Validé,0,2021-22,0
10240,814,26,57,6,10.32,Passable,Validé,2,2021-22,0
10241,814,26,87,9,12.79,Assez Bien,Validé,1,2022-23,0
10242,814,26,87,10,11.71,Passable,Validé,1,2022-23,0
10243,814,26,115,13,13.08,Assez Bien,Validé,2,2023-24,0
10244,814,26,115,14,7.15,Insuffisant,Non Validé,0,2023-24,0
10245,815,23,25,1,15.97,Bien,Validé,0,2020-21,0
10246,815,23,25,2,16.59,Très Bien,Validé,3,2020-21,0
10247,815,24,25,3,18.04,Très Bien,Validé,1,2020-21,0
10248,815,24,25,4,14.47,Bien,Validé,1,2020-21,0
10249,815,23,54,5,14.04,Bien,Validé,2,2021-22,0
10250,815,23,54,6,17.1,Très Bien,Validé,1,2021-22,0
10251,815,24,54,7,15.65,Bien,Validé,0,2021-22,0
10252,815,24,54,8,14.95,Bien,Validé,0,2021-22,0
10253,815,23,83,9,15.99,Bien,Validé,2,2022-23,0
10254,815,23,83,10,16.15,Très Bien,Validé,0,2022-23,0
10255,815,24,83,11,16.83,Très Bien,Validé,0,2022-23,0
10256,815,24,83,12,13.47,Assez Bien,Validé,0,2022-23,0
10257,816,7,33,5,13.68,Assez Bien,Validé,0,2021-22,0
10258,816,7,33,6,17.02,Très Bien,Validé,0,2021-22,0
10259,816,8,33,5,11.37,Passable,Validé,1,2021-22,0
10260,816,8,33,6,15.46,Bien,Validé,1,2021-22,0
10261,816,9,33,7,16.97,Très Bien,Validé,0,2021-22,0
10262,816,9,33,8,18.82,Très Bien,Validé,0,2021-22,0
10263,816,10,33,7,15.66,Bien,Validé,1,2021-22,0
10264,816,10,33,8,16.99,Très Bien,Validé,1,2021-22,0
10265,816,7,63,9,18.69,Très Bien,Validé,1,2022-23,0
10266,816,7,63,10,13.97,Assez Bien,Validé,0,2022-23,0
10267,816,8,63,9,16.4,Très Bien,Validé,1,2022-23,0
10268,816,8,63,10,12.4,Assez Bien,Validé,0,2022-23,0
10269,816,9,63,11,12.78,Assez Bien,Validé,1,2022-23,0
10270,816,9,63,12,17.06,Très Bien,Validé,0,2022-23,0
10271,816,10,63,11,15.61,Bien,Validé,0,2022-23,0
10272,816,10,63,12,13.76,Assez Bien,Validé,0,2022-23,0
10273,816,7,93,13,18.42,Très Bien,Validé,2,2023-24,0
10274,816,7,93,14,14.77,Bien,Validé,0,2023-24,0
10275,816,8,93,13,14.77,Bien,Validé,0,2023-24,0
10276,816,8,93,14,12.46,Assez Bien,Validé,1,2023-24,0
10277,816,9,93,15,14.83,Bien,Validé,0,2023-24,0
10278,816,9,93,16,16.7,Très Bien,Validé,0,2023-24,0
10279,816,10,93,15,17.38,Très Bien,Validé,0,2023-24,0
10280,816,10,93,16,14.1,Bien,Validé,3,2023-24,0
10281,817,25,27,1,8.99,Insuffisant,Non Validé,0,2020-21,0
10282,817,25,27,2,12.2,Assez Bien,Validé,0,2020-21,0
10283,817,25,56,5,13.26,Assez Bien,Validé,1,2021-22,0
10284,817,25,56,6,12.95,Assez Bien,Validé,0,2021-22,0
10285,817,25,84,9,13.41,Assez Bien,Validé,0,2022-23,0
10286,817,25,84,10,13.21,Assez Bien,Validé,1,2022-23,0
10287,818,21,50,5,14.66,Bien,Validé,0,2021-22,0
10288,818,21,50,6,14.09,Bien,Validé,1,2021-22,0
10289,818,22,50,7,12.39,Assez Bien,Validé,1,2021-22,0
10290,818,22,50,8,16.11,Très Bien,Validé,1,2021-22,0
10291,818,21,80,9,15.39,Bien,Validé,1,2022-23,0
10292,818,21,80,10,12.73,Assez Bien,Validé,0,2022-23,0
10293,818,22,80,11,14.66,Bien,Validé,0,2022-23,0
10294,818,22,80,12,14.05,Bien,Validé,0,2022-23,0
10295,818,21,106,13,13.45,Assez Bien,Validé,0,2023-24,0
10296,818,21,106,14,15.94,Bien,Validé,2,2023-24,0
10297,818,22,106,15,14.56,Bien,Validé,1,2023-24,0
10298,818,22,106,16,13.06,Assez Bien,Validé,1,2023-24,0
10299,819,23,24,1,10.95,Passable,Validé,0,2020-21,0
10300,819,23,24,2,13.39,Assez Bien,Validé,3,2020-21,0
10301,819,24,24,3,13.9,Assez Bien,Validé,4,2020-21,0
10302,819,24,24,4,12.06,Assez Bien,Validé,0,2020-21,0
10303,819,23,54,5,14.24,Bien,Validé,0,2021-22,0
10304,819,23,54,6,15.87,Bien,Validé,1,2021-22,0
10305,819,24,54,7,13.65,Assez Bien,Validé,0,2021-22,0
10306,819,24,54,8,12.9,Assez Bien,Validé,3,2021-22,0
10307,819,23,83,9,13.97,Assez Bien,Validé,0,2022-23,0
10308,819,23,83,10,14.69,Bien,Validé,0,2022-23,0
10309,819,24,83,11,18.77,Très Bien,Validé,1,2022-23,0
10310,819,24,83,12,13.16,Assez Bien,Validé,0,2022-23,0
10311,820,11,94,13,14.32,Bien,Validé,1,2023-24,0
10312,820,11,94,14,11.92,Passable,Validé,0,2023-24,0
10313,820,12,94,15,15.6,Bien,Validé,0,2023-24,0
10314,820,12,94,16,11.37,Passable,Validé,0,2023-24,0
10315,820,13,94,13,13.72,Assez Bien,Validé,2,2023-24,0
10316,820,13,94,14,12.09,Assez Bien,Validé,0,2023-24,0
10317,820,14,94,15,14.1,Bien,Validé,0,2023-24,0
10318,820,14,94,16,13.71,Assez Bien,Validé,1,2023-24,0
10319,820,28,94,15,11.7,Passable,Validé,1,2023-24,0
10320,820,28,94,16,12.31,Assez Bien,Validé,0,2023-24,0
10321,821,11,7,1,9.37,Insuffisant,Non Validé,2,2020-21,0
10322,821,11,7,2,7.38,Insuffisant,Non Validé,1,2020-21,0
10323,821,12,7,3,10.13,Passable,Validé,1,2020-21,0
10324,821,12,7,4,8.03,Insuffisant,Non Validé,1,2020-21,0
10325,821,13,7,1,12.47,Assez Bien,Validé,0,2020-21,0
10326,821,13,7,2,8.52,Insuffisant,Non Validé,1,2020-21,0
10327,821,14,7,3,9.57,Insuffisant,Non Validé,0,2020-21,0
10328,821,14,7,4,9.27,Insuffisant,Non Validé,0,2020-21,0
10329,821,28,7,3,14.05,Bien,Validé,0,2020-21,0
10330,821,28,7,4,13.1,Assez Bien,Validé,2,2020-21,0
10331,821,11,38,5,9.23,Insuffisant,Non Validé,1,2021-22,0
10332,821,11,38,6,10.59,Passable,Validé,1,2021-22,0
10333,821,12,38,7,11.01,Passable,Validé,1,2021-22,0
10334,821,12,38,8,14.71,Bien,Validé,1,2021-22,0
10335,821,13,38,5,9.54,Insuffisant,Non Validé,1,2021-22,0
10336,821,13,38,6,12.44,Assez Bien,Validé,2,2021-22,0
10337,821,14,38,7,9.52,Insuffisant,Non Validé,3,2021-22,0
10338,821,14,38,8,14.75,Bien,Validé,2,2021-22,0
10339,821,28,38,7,7.32,Insuffisant,Non Validé,2,2021-22,0
10340,821,28,38,8,12.96,Assez Bien,Validé,2,2021-22,0
10341,821,11,66,9,11.57,Passable,Validé,1,2022-23,0
10342,821,11,66,10,10.72,Passable,Validé,0,2022-23,0
10343,821,12,66,11,5.96,Insuffisant,Non Validé,1,2022-23,0
10344,821,12,66,12,8.79,Insuffisant,Non Validé,2,2022-23,0
10345,821,13,66,9,14.02,Bien,Validé,3,2022-23,0
